CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX,WINNER,TOTAL_VOTES,VOTING_PERCENTAGE
9241,ADV. K.C. NAZEER,40,PONNANI,KERALA,SOCIAL DEMOCRATIC PARTY OF INDIA,1,Graduate Professional,2985000,0.9391,0.037,1,3,3,0.0373,1,0,M,0,18124,0.0178
11108,ADV. KOKATE MANIKRAO SHIVAJIRAO,61,NASHIK,MAHARASHTRA,Independent,1,Graduate Professional,163377353,0.8291,0.088,1,1,3,0.0047,4,0,M,0,134527,0.12
10765,ADV. KUMAR DEVBA KALEL PATIL,38,PUNE,MAHARASHTRA,Independent,0,Graduate Professional,-126900,0.8291,0.088,1,4,3,0.0047,4,0,M,0,525,0.0005
9975,ADV. MAHENDRA TULSHIRAM BHINGARDIVE,42,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Anti Corruption Dynamic Party,0,Graduate Professional,11660000,0.8291,0.088,1,3,3,0.0047,4,0,M,0,589,0.0007
10758,ADV. MAHESH GAJENDRAGADKAR,57,PUNE,MAHARASHTRA,Swarna Bharat Party,0,Post Graduate,16363070,0.8291,0.088,1,2,4,0.0047,4,0,M,0,446,0.0004
10812,ADV. SACHIN BHASKAR JORE,36,MADHA,MAHARASHTRA,Independent,3,Others,4061000,0.8291,0.088,1,4,0,0.0047,4,0,M,0,752,0.0006
9986,ADV. SAHIL SHAH,27,MUMBAI SOUTH,MAHARASHTRA,Bhartiya Manavadhikaar Federal Party,0,Graduate Professional,762030,0.8291,0.088,1,5,3,0.0047,4,0,M,0,514,0.0006
8763,ADV. SANJAY SHARAD GANGNAIK8,51,RATNAGIRI -SINDHUDURG,MAHARASHTRA,Samajwadi Forward Bloc,0,Graduate Professional,11829351,0.8291,0.088,1,2,3,0.0047,4,0,M,0,2134,0.0024
6520,ADV. SHARAD BAHINAJI KAMBLE,39,BEED,MAHARASHTRA,Independent,0,Post Graduate,180000,0.8291,0.088,1,4,4,0.0047,4,0,M,0,1927,0.0014
9214,ADV. SREEJITH P R,33,WAYANAD,KERALA,Independent,1,Graduate Professional,-476037.91,0.9391,0.037,1,4,3,0.0373,1,0,M,0,1208,0.0011
4595,ADV. ULHAS SHALIKARAM DUPARE,53,NAGPUR,MAHARASHTRA,Independent,0,Graduate Professional,146000,0.8291,0.088,1,2,3,0.0047,4,0,M,0,299,0.0003
10116,ADV. VAIBHAV SHANTARAM AHIRE,39,NASHIK,MAHARASHTRA,Bahujan Samaj Party,0,Graduate Professional,991506,0.8291,0.088,3,4,3,0.0047,4,0,M,0,5719,0.0051
4890,ADV. VIJAYA DILIP BAGDE,43,NAGPUR,MAHARASHTRA,Ambedkarite Party of India,0,Graduate Professional,218000,0.8291,0.088,1,3,3,0.0047,4,0,F,0,1182,0.001
10810,ADV. VIJAYANAND SHANKARRAO SHINDE,62,MADHA,MAHARASHTRA,Independent,0,Graduate Professional,1350000,0.8291,0.088,1,1,3,0.0047,4,0,M,0,629,0.0005
10842,ADV. YOGESH DATTU GULLAPELLI,60,JALNA,MAHARASHTRA,Independent,0,Post Graduate,0,0.8291,0.088,1,1,4,0.0047,4,0,M,0,3485,0.0029
8695,ADV.GIRISH MADAN PATIL,35,BARAMATI,MAHARASHTRA,Independent,0,Graduate,550000,0.8291,0.088,1,4,3,0.0047,4,0,M,0,1087,0.0008
9098,ADV.K.V.SABU,57,KOLLAM,KERALA,Bharatiya Janata Party,0,Post Graduate,20150000,0.9391,0.037,3,2,4,0.0373,1,0,M,0,103339,0.1067
9228,ADV.PRAKASH BABU,39,KOZHIKODE,KERALA,Bharatiya Janata Party,22,Post Graduate,3181313,0.9391,0.037,3,4,4,0.0373,1,0,M,0,161216,0.1498
11686,ADVOCATE AMIT KUMAR GUPTA,35,ALWAR,RAJASTHAN,Independent,0,Graduate Professional,6178767,0.6706,0.046,1,4,3,0.0279,2,0,M,0,808,0.0006
7235,ADVOCATE ANJAY DEBSARMA,38,RAIGANJ,WEST BENGAL,Independent,0,Post Graduate,706000,0.7708,0.077,1,4,4,-0.0155,7,0,M,0,2371,0.0019
13931,ADVOCATE BAPU SINGH GUJAR,40,MANDSOUR,MADHYA PRADESH,Hindusthan Nirman Dal,0,Post Graduate,6210178,0.7063,0.053,1,3,4,0.0943,4,0,M,0,1309,0.001
13033,ADVOCATE PARVEEN YADAV WAZIRABAD,60,GURGAON,HARYANA,Akhil Bharatiya Jan Sangh,0,Graduate Professional,0,0.7664,0.018,1,1,3,-0.0311,1,0,M,0,1027,0.0007
13159,ADVOCATE PRABHJOT SINGH,29,FATEHGARH SAHIB,PUNJAB,Independent,0,Post Graduate,-2024,0.7668,0.024,1,5,4,-0.0592,1,0,M,0,3942,0.004
13910,ADVOCATE PREM NATH SHARMA,57,VARANASI,UTTAR PRADESH,Moulik Adhikar Party,0,Post Graduate,3308426,0.6972,0.147,1,2,4,0.0121,7,0,M,0,1606,0.0015
12011,ADVOCATE RAKESH KUMAR SHUKLA,52,KHAJURAHO,MADHYA PRADESH,All India Forward Bloc,0,Post Graduate,14180097,0.7063,0.053,2,2,4,0.0943,4,0,M,0,2154,0.0017
10635,ADVOCATE SATYAPRAKASH SHULKE (LODHI),40,BALAGHAT,MADHYA PRADESH,Madhya Pradesh Jan Vikas Party,0,Graduate Professional,550000,0.7063,0.053,1,3,3,0.0943,4,0,M,0,5882,0.0043
10666,ADVOCATE-DEVSINGH KUMRE,36,MANDLA,MADHYA PRADESH,Independent,0,Post Graduate,643500,0.7063,0.053,1,4,4,0.0943,4,0,M,0,7759,0.0051
11785,AFAJAL VARIS,46,AMETHI,UTTAR PRADESH,Bahujan Mukti Party,1,8th Pass,2257300,0.6972,0.147,1,3,0,0.0121,7,0,M,0,6183,0.0066
12374,AFTAB ALAM,37,DOMARIYAGANJ,UTTAR PRADESH,Bahujan Samaj Party,3,Graduate,43850995,0.6972,0.147,3,4,3,0.0121,7,0,M,0,386932,0.3927
11019,AFTAB MASHWOOD KHAN,43,MUMBAI NORTH WEST,MAHARASHTRA,Independent,0,8th Pass,8062800,0.8291,0.088,1,3,0,0.0047,4,0,M,0,499,0.0005
6135,AFZAAL,48,MEERUT,UTTAR PRADESH,Bahujan Maha Party,2,8th Pass,2071000,0.6972,0.147,1,3,0,0.0121,7,0,M,0,882,0.0007
12952,AFZAL ANSARI,60,GHAZIPUR,UTTAR PRADESH,Bahujan Samaj Party,5,Post Graduate,0,0.6972,0.147,3,1,4,0.0121,7,0,M,1,566082,0.512
6010,AGA SYED MOHSIN,58,SRINAGAR,JAMMU AND KASHMIR,Peoples Democratic Party,0,12th Pass,12050000,0.6874,0.011,1,2,2,-0.2033,5,0,M,0,80,0.1964
7228,AGARWAL KANAIALAL,64,RAIGANJ,WEST BENGAL,All India Trinamool Congress,4,Post Graduate,20695117,0.7708,0.077,3,1,4,-0.0155,7,0,M,0,451078,0.3532
4932,AGATHA K. SANGMA,38,TURA,MEGHALAYA,National People's Party,0,Post Graduate,29406813,0.7548,0.004,2,4,4,0.0252,1,0,F,1,304455,0.5222
6414,AGNI SRIRAMACHANDRAN,38,CHENNAI SOUTH,TAMIL NADU,Independent,0,10th Pass,3000000,0.8033,0.072,1,4,1,-0.0173,1,0,M,0,1444,0.0013
5251,AGRI KRISHNAMURTHY S S,59,TIRUVANNAMALAI,TAMIL NADU,All India Anna Dravida Munnetra Kazhagam,1,Graduate Professional,51516237,0.8033,0.072,2,2,3,-0.0173,1,0,M,0,362085,0.3144
7555,AHAMED SHAHJAHAN.M,49,SALEM,TAMIL NADU,Independent,0,Post Graduate,4300000,0.8033,0.072,1,3,4,-0.0173,1,0,M,0,1369,0.0011
10840,AHEMAD RAHIM SHAIKH,60,JALNA,MAHARASHTRA,Independent,0,12th Pass,0,0.8291,0.088,1,1,2,0.0047,4,0,M,0,1763,0.0015
11106,AHER SHARAD KERU,30,NASHIK,MAHARASHTRA,Independent,0,Graduate,378603,0.8291,0.088,1,4,3,0.0047,4,0,M,0,1387,0.0012
5421,AHIR HANSRAJ GANGARAMJI,64,CHANDRAPUR,MAHARASHTRA,Bharatiya Janata Party,0,10th Pass,18255474,0.8291,0.088,3,1,1,0.0047,4,0,M,0,514744,0.4156
11619,AHIRWAR SHRIPAT SHIKSHAK,47,TIKAMGARH,MADHYA PRADESH,Poorvanchal Rashtriya Congress,0,12th Pass,917000,0.7063,0.053,1,3,2,0.0943,4,0,M,0,9906,0.009
13343,AHMAD ANSARI,60,GIRIDIH,JHARKHAND,Bhartiya Lokmat Rashtrwadi Party,0,Literate,0,0.6763,0.026,1,1,0,0.0284,4,0,M,0,1088,0.001
6932,AHMED ALI KHAN,42,KURNOOL,ANDHRA PRADESH,Indian National Congress,0,12th Pass,158831414,0.674,0.046,3,3,2,0.0524,1,0,M,0,36318,0.0307
7361,AHMED KHAN,33,BANGALORE NORTH,KARNATAKA,Bahujan Maha Party,0,10th Pass,7139,0.756,0.051,1,4,1,0.0143,2,0,M,0,1028,0.0007
9982,AHMED SHAKIL SAGIR AHMED SHAIKH,41,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Bahujan Samaj Party,1,5th Pass,3647388,0.8291,0.088,3,3,0,0.0047,4,0,M,0,8635,0.0108
6272,AILA PRASANNA,60,KARIMNAGAR,TELANGANA,Anti Corruption Dynamic Party,0,Illiterate,0,0.665,0.031,1,1,0,-0.0814,1,0,F,0,1459,0.0013
5926,AINUL HAQUE,36,MANGALDOI,ASSAM,Asom Jana Morcha,0,10th Pass,2000000,0.7318,0.026,1,4,1,0.014,3,0,M,0,4249,0.0028
9060,AISHWARYA ARJUN SALGAONKAR,40,NORTH GOA,GOA,Independent,2,10th Pass,234069,0.874,0.004,1,3,1,-0.0208,1,0,F,0,2127,0.005
10860,AITAWADE VIDYASAGAR DEVAPPA,60,HATKANANGLE,MAHARASHTRA,Independent,0,Literate,0,0.8291,0.088,1,1,0,0.0047,4,0,M,0,1991,0.0016
6875,AITHA PRAVEEN KUMAR,35,WARANGAL,TELANGANA,Independent,0,12th Pass,10000,0.665,0.031,1,4,2,-0.0814,1,0,M,0,2093,0.002
10996,AIYYAR GANESH,54,MUMBAI NORTH EAST,MAHARASHTRA,Bahujan Maha Party,0,Graduate Professional,38778186,0.8291,0.088,1,2,3,0.0047,4,0,M,0,1336,0.0015
13744,AJAIB SINGH,45,PATIALA,PUNJAB,Rashtriya Janshakti Party (Secular),0,10th Pass,1235000,0.7668,0.024,1,3,1,-0.0592,1,0,M,0,1518,0.0013
10270,AJAY ARJUN SINGH,63,SIDHI,MADHYA PRADESH,Indian National Congress,2,Post Graduate,370990434,0.7063,0.053,3,1,4,0.0943,4,0,M,0,411818,0.3211
9861,AJAY BABURAM GUPTA,48,THANE,MAHARASHTRA,Bharat Jan Aadhar Party,0,Graduate,23915825,0.8291,0.088,1,3,3,0.0047,4,0,M,0,1453,0.0012
13381,AJAY BHAI,35,NORTH EAST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Right to Recall Party,0,10th Pass,5337342,0.8634,0.013,1,4,1,-0.0537,1,0,M,0,1822,0.0012
5832,AJAY BHATT,57,NAINITAL-UDHAMSINGH NAGAR,UTTARAKHAND,Bharatiya Janata Party,0,Graduate Professional,19699529,0.7963,0.009,3,2,3,-0.0018,1,0,M,1,772195,0.6135
8202,AJAY CHAKOLE,50,RAIPUR,CHHATTISGARH,Gondvana Gantantra Party,0,Graduate,35914072,0.7104,0.02,1,2,3,0.0209,3,0,M,0,4422,0.0032
12291,AJAY CHAUDHARY,42,EAST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Aapki Apni Party (Peoples),0,12th Pass,379000,0.8634,0.013,1,3,2,-0.0537,1,0,M,0,1282,0.001
7218,AJAY DAHAL,46,DARJEELING,WEST BENGAL,Independent,0,12th Pass,5546008,0.7708,0.077,1,3,2,-0.0155,7,0,M,0,2199,0.0017
9891,AJAY DUBEY,29,MUMBAI NORTH WEST,MAHARASHTRA,Jan Adhikar Party,0,Post Graduate,506000,0.8291,0.088,1,5,4,0.0047,4,0,M,0,2083,0.0022
12738,AJAY GHOSH,69,DIAMOND HARBOUR,WEST BENGAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1,Post Graduate,4335520,0.7708,0.077,1,1,4,-0.0155,7,0,M,0,1846,0.0013
9999,AJAY HANUMANT LONDHE,34,MAVAL,MAHARASHTRA,Independent,1,12th Pass,-310661,0.8291,0.088,1,4,2,0.0047,4,0,M,0,1044,0.0008
11099,AJAY KARAMSING GAVIT,25,NANDURBAR,MAHARASHTRA,Independent,0,12th Pass,78340,0.8291,0.088,1,5,2,0.0047,4,0,M,0,4497,0.0035
11367,AJAY KRISHNA,50,KODARMA,JHARKHAND,Rashtriya Jansangharsh Swaraj Party,2,12th Pass,6398000,0.6763,0.026,1,2,2,0.0284,4,0,M,0,2496,0.0021
5631,AJAY KUMAR,60,JAMUI,BIHAR,Bhartiya Dalit Party,1,Post Graduate,0,0.6382,0.073,1,1,4,0.0181,7,0,M,0,8281,0.0087
9652,AJAY KUMAR,35,ETAWAH,UTTAR PRADESH,Bhartiya Jan Nayak Party,2,Post Graduate,4205000,0.6972,0.147,1,4,4,0.0121,7,0,M,0,855,0.0008
9723,AJAY KUMAR,60,KHERI,UTTAR PRADESH,Bharatiya Janata Party,1,Graduate Professional,45295455,0.6972,0.147,3,1,3,0.0121,7,0,M,1,609589,0.5363
10199,AJAY KUMAR,49,UJIARPUR,BIHAR,Communist Party of India  (Marxist),3,Post Graduate,9431398,0.6382,0.073,3,3,4,0.0181,7,0,M,0,27577,0.0285
12348,AJAY KUMAR,50,ALLAHABAD,UTTAR PRADESH,Independent,0,Graduate,20388074,0.6972,0.147,1,2,3,0.0121,7,0,M,0,4731,0.0053
6029,AJAY KUMAR,60,JAMMU,JAMMU AND KASHMIR,Independent,0,Post Graduate,0,0.6874,0.011,1,1,4,-0.2033,5,0,M,0,26,0.0006
13585,AJAY KUMAR,40,FARIDKOT,PUNJAB,Indian Democratic Republican Front,0,12th Pass,366800,0.7668,0.024,1,3,2,-0.0592,1,0,M,0,6106,0.0063
12752,AJAY KUMAR BAIN,54,BASIRHAT,WEST BENGAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),0,Graduate,11750746,0.7708,0.077,1,2,3,-0.0155,7,0,M,0,3824,0.0027
11310,AJAY KUMAR DIXIT,56,KHERI,UTTAR PRADESH,Independent,0,Graduate,1772410,0.6972,0.147,1,2,3,0.0121,7,0,M,0,1654,0.0015
5973,AJAY KUMAR MANDAL,41,BHAGALPUR,BIHAR,Janata Dal  (United),0,8th Pass,1426379,0.6382,0.073,2,3,0,0.0181,7,0,M,1,618254,0.593
12379,AJAY KUMAR SHARMA,60,JAUNPUR,UTTAR PRADESH,Moulik Adhikar Party,0,Post Graduate,0,0.6972,0.147,1,1,4,0.0121,7,0,M,0,6392,0.0061
12788,AJAY KUMAR SINHA,57,PASCHIM CHAMPARAN,BIHAR,Independent,0,Graduate,3859000,0.6382,0.073,1,2,3,0.0181,7,0,M,0,3224,0.0032
12705,AJAY MAKAN,55,NEW DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Indian National Congress,0,Post Graduate,245732926,0.8634,0.013,3,2,4,-0.0537,1,0,M,0,247702,0.2691
11089,AJAY NISHAD,50,MUZAFFARPUR,BIHAR,Bharatiya Janata Party,1,Graduate,283153164,0.6382,0.073,3,2,3,0.0181,7,0,M,1,666878,0.6303
11751,AJAY PAL,60,JHUNJHUNU,RAJASTHAN,Bahujan Mukti Party,0,Post Graduate,0,0.6706,0.046,1,1,4,0.0279,2,0,M,0,4267,0.0036
5536,AJAY PALI,40,RAJNANDGAON,CHHATTISGARH,Shivsena,0,5th Pass,501523,0.7104,0.02,2,3,0,0.0209,3,0,M,0,8366,0.0064
12494,AJAY PASWAN,60,GOPALGANJ,BIHAR,Shivsena,2,Graduate,0,0.6382,0.073,2,1,3,0.0181,7,0,M,0,7573,0.0074
8518,AJAY PRAKASH KURANE,60,HATKANANGLE,MAHARASHTRA,Bahujan Samaj Party,0,Graduate,0,0.8291,0.088,3,1,3,0.0047,4,0,M,0,4156,0.0033
13673,AJAY RAI,49,VARANASI,UTTAR PRADESH,Indian National Congress,8,Graduate,13970015,0.6972,0.147,3,3,3,0.0121,7,0,M,0,152548,0.1438
9683,AJAY SINGH,60,JALAUN,UTTAR PRADESH,Bahujan Samaj Party,0,12th Pass,0,0.6972,0.147,3,1,2,0.0121,7,0,M,0,423386,0.3747
13532,AJAY SINGH DHARMENDRA DEOL (SUNNY DEOL),60,GURDASPUR,PUNJAB,Bharatiya Janata Party,0,Others,0,0.7668,0.024,3,1,0,-0.0592,1,0,M,1,558719,0.5061
12235,AJAY SINGH KUSHWAH,60,GUNA,MADHYA PRADESH,Independent,0,10th Pass,0,0.7063,0.053,1,1,1,0.0943,4,0,M,0,1423,0.0012
5167,AJAY TAMTA,46,ALMORA,UTTARAKHAND,Bharatiya Janata Party,0,12th Pass,9854603,0.7963,0.009,3,3,2,-0.0018,1,0,M,1,444651,0.6403
11359,AJAY TOPNO,50,KHUNTI,JHARKHAND,Jharkhand Party,0,Graduate,8191682,0.6763,0.026,1,2,3,0.0284,4,0,M,0,8838,0.0106
8868,AJAYAKUMAR,40,MAVELIKKARA,KERALA,Independent,0,10th Pass,127400,0.9391,0.037,1,3,1,0.0373,1,0,M,0,1211,0.0012
11769,AJAYPAL,58,SIKAR,RAJASTHAN,Independent,0,10th Pass,3865500,0.6706,0.046,1,2,1,0.0279,2,0,M,0,3355,0.0025
10938,AJAYSHYAM RAMLAKHAN MAURYA,60,KALYAN,MAHARASHTRA,Independent,0,8th Pass,0,0.8291,0.088,1,1,0,0.0047,4,0,M,0,1274,0.0014
6497,AJAZ.S,33,KRISHNAGIRI,TAMIL NADU,Independent,0,Graduate Professional,588540,0.8033,0.072,1,4,3,-0.0173,1,0,M,0,688,0.0006
10667,AJEET DHURWEY,27,MANDLA,MADHYA PRADESH,Independent,0,Post Graduate,660050,0.7063,0.053,1,5,4,0.0943,4,0,M,0,5208,0.0034
5508,AJEET KUMAR,51,ALIGARH,UTTAR PRADESH,Bahujan Samaj Party,0,Doctorate,281852783,0.6972,0.147,3,2,5,0.0121,7,0,M,0,656215,0.5642
13476,AJEET KUMAR PATEL,31,ALLAHABAD,UTTAR PRADESH,Pragatisheel Samaj Party,0,12th Pass,1881200,0.6972,0.147,1,4,2,0.0121,7,0,M,0,6267,0.007
8860,AJI PATHANAPURAM,34,MAVELIKKARA,KERALA,Independent,0,10th Pass,1380000,0.9391,0.037,1,4,1,0.0373,1,0,M,0,602,0.0006
13897,AJIMULLAH,64,SALEMPUR,UTTAR PRADESH,Peace Party,0,Post Graduate,2305000,0.6972,0.147,1,1,4,0.0121,7,0,M,0,2207,0.0024
10798,AJINATH LAXMAN KEVATE,46,MADHA,MAHARASHTRA,Independent,0,Post Graduate,1799014,0.8291,0.088,1,3,4,0.0047,4,0,M,0,1512,0.0012
10799,AJINKYA AAKARAM SALUNKHE,27,MADHA,MAHARASHTRA,Independent,0,Post Graduate,50000,0.8291,0.088,1,5,4,0.0047,4,0,M,0,1740,0.0014
10167,AJIT KUMAR,36,MUNGER,BIHAR,Jharkhand Mukti Morcha,0,10th Pass,1591000,0.6382,0.073,2,4,1,0.0181,7,0,M,0,8677,0.0084
12441,AJIT KUMAR BAURI,38,BISHNUPUR,WEST BENGAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),0,Graduate,117442,0.7708,0.077,1,4,3,-0.0155,7,0,M,0,11225,0.0079
10253,AJIT KUMAR BHAGAT,34,LOHARDAGA,JHARKHAND,Independent,0,Post Graduate,2550000,0.6763,0.026,1,4,4,0.0284,4,0,M,0,2880,0.0035
10689,AJIT NAMDAR TADVI,31,RAVER,MAHARASHTRA,Rastriya Aam Jan Seva Party,0,8th Pass,15000,0.8291,0.088,1,4,0,0.0047,4,0,M,0,1425,0.0013
12955,AJIT PRATAP KUSHAWAHA,60,GHAZIPUR,UTTAR PRADESH,Indian National Congress,1,Graduate Professional,0,0.6972,0.147,3,1,3,0.0121,7,0,M,0,19834,0.0179
6096,AJIT SINGH,78,MUZAFFARNAGAR,UTTAR PRADESH,Rashtriya Lok Dal,0,Post Graduate,166125602,0.6972,0.147,2,1,4,0.0121,7,0,M,0,567254,0.489
11087,AJITANSH GAUR,30,MUZAFFARPUR,BIHAR,Independent,0,Post Graduate,95536,0.6382,0.073,1,4,4,0.0181,7,0,M,0,2621,0.0025
9123,AJMAL ISMAIL,36,ATTINGAL,KERALA,SOCIAL DEMOCRATIC PARTY OF INDIA,3,Graduate Professional,1308680,0.9391,0.037,1,4,3,0.0373,1,0,M,0,5429,0.0054
14124,AJMERA S PRAVEEN KUMAR,60,INDORE,MADHYA PRADESH,Independent,0,Post Graduate,0,0.7063,0.053,1,1,4,0.0943,4,0,M,0,693,0.0004
5899,AJOY KUMAR SARKAR,60,KARIMGANJ,ASSAM,All India Forward Bloc,0,12th Pass,0,0.7318,0.026,2,1,2,0.014,3,0,M,0,1538,0.0015
11031,AKASH NIRAJ,29,MISRIKH,UTTAR PRADESH,Independent,0,Post Graduate,2717326,0.6972,0.147,1,5,4,0.0121,7,0,M,0,1939,0.0019
9542,AKEEL,39,MORADABAD,UTTAR PRADESH,Independent,0,Literate,2440000,0.6972,0.147,1,4,0,0.0121,7,0,M,0,890,0.0007
6791,AKHIL CHIRRAVURI,25,SECUNDERABAD,TELANGANA,Independent,0,Post Graduate,214000,0.665,0.031,1,5,4,-0.0814,1,0,M,0,803,0.0009
8819,AKHILESH,38,ALAPPUZHA,KERALA,Ambedkarite Party of India,0,12th Pass,106000,0.9391,0.037,1,4,2,0.0373,1,0,M,0,1782,0.0016
12561,AKHILESH,43,LALGANJ,UTTAR PRADESH,Independent,0,12th Pass,85000,0.6972,0.147,1,3,2,0.0121,7,0,M,0,3232,0.0034
13455,AKHILESH,55,SULTANPUR,UTTAR PRADESH,Independent,0,Graduate,12907306,0.6972,0.147,1,2,3,0.0121,7,0,M,0,1828,0.0018
12367,AKHILESH,51,BHADOHI,UTTAR PRADESH,Nationalist Congress Party,0,Doctorate,962900,0.6972,0.147,3,2,5,0.0121,7,0,M,0,4570,0.0044
14023,AKHILESH,55,MAHARAJGANJ,BIHAR,Samajwadi Party,4,Graduate,82263380,0.6382,0.073,2,2,3,0.0181,7,0,M,0,315580,0.3244
14168,AKHILESH KUMAR,44,PATNA SAHIB,BIHAR,Asli Deshi Party,0,12th Pass,18233000,0.6382,0.073,1,3,2,0.0181,7,0,M,0,3766,0.0038
13492,AKHILESH KUMAR,46,SANT KABIR NAGAR,UTTAR PRADESH,Moulik Adhikar Party,0,Graduate,3591845,0.6972,0.147,1,3,3,0.0121,7,0,M,0,8025,0.0075
12030,AKHILESH SAKET,38,REWA,MADHYA PRADESH,Independent,0,Graduate Professional,10105304,0.7063,0.053,1,4,3,0.0943,4,0,M,0,4798,0.0047
12358,AKHILESH YADAV,45,AZAMGARH,UTTAR PRADESH,Samajwadi Party,0,Graduate Professional,375006166,0.6972,0.147,2,3,3,0.0121,7,0,M,1,621578,0.604
14043,AKHLESH KUMAR,30,CHANDIGARH,CHANDIGARH,Independent,0,12th Pass,142670,0.8643,0.002,1,4,2,-0.1014,1,0,M,0,206,0.0005
6122,AKHTAR,48,AMROHA,UTTAR PRADESH,Independent,0,Literate,3150000,0.6972,0.147,1,3,0,0.0121,7,0,M,0,979,0.0008
9873,AKHTAR SHAIKH,63,MUMBAI NORTH,MAHARASHTRA,Independent,0,10th Pass,5713152,0.8291,0.088,1,1,1,0.0047,4,0,M,0,1234,0.0012
5943,AKHTARUL IMAN,55,KISHANGANJ,BIHAR,All India Majlis-E-Ittehadul Muslimeen,4,Post Graduate,5327972,0.6382,0.073,1,2,4,0.0181,7,0,M,0,295029,0.2678
7232,AKIK HOSSAIN CHOWDHURY,48,RAIGANJ,WEST BENGAL,Kamatapur Peoples Party (United),0,Graduate,1065000,0.7708,0.077,1,3,3,-0.0155,7,0,M,0,2959,0.0023
10516,AKSHASH KRISHNA,30,ETAWAH,UTTAR PRADESH,Pichhra Samaj Party,0,Graduate,343500,0.6972,0.147,1,4,3,0.0121,7,0,M,0,4073,0.004
9966,AKSHAY KACHRU SANAP,27,MUMBAI NORTH CENTRAL,MAHARASHTRA,Independent,0,12th Pass,71000,0.8291,0.088,1,5,2,0.0047,4,0,M,0,454,0.0005
7419,AKSHAY YADAV,32,FIROZABAD,UTTAR PRADESH,Samajwadi Party,0,Graduate Professional,270799208,0.6972,0.147,2,4,3,0.0121,7,0,M,0,467038,0.4341
8381,AKSHAYA KUMAR KAR,59,CUTTACK,ODISHA,Krupaa Party,0,Graduate,35077797,0.7345,0.039,1,2,3,-0.0073,4,0,M,0,3823,0.0036
11039,AKSHAYABAR LAL,73,BAHRAICH,UTTAR PRADESH,Bharatiya Janata Party,0,10th Pass,42663330,0.6972,0.147,3,1,1,0.0121,7,0,M,1,525982,0.5314
6313,AKULA HANMANDLU,41,NIZAMABAD,TELANGANA,Independent,0,Literate,0,0.665,0.031,1,3,0,-0.0814,1,0,M,0,1610,0.0015
4605,AKULA PAUL,36,NALGONDA,TELANGANA,Pyramid Party of India,0,10th Pass,40140,0.665,0.031,1,4,1,-0.0814,1,0,M,0,3225,0.0027
6224,AKULA SATYANARAYANA,55,RAJAHMUNDRY,ANDHRA PRADESH,Janasena Party,0,Post Graduate,211970193,0.674,0.046,1,2,4,0.0524,1,0,M,0,155807,0.1246
9888,AL MONOWARA BEGAM,44,MALDAHA UTTAR,WEST BENGAL,Independent,0,Illiterate,61000,0.7708,0.077,1,3,0,-0.0155,7,0,F,0,7225,0.0053
6243,ALAGA RAVI KUMAR,49,ELURU,ANDHRA PRADESH,Independent,0,10th Pass,0,0.674,0.046,1,3,1,0.0524,1,0,M,0,1648,0.0012
5205,ALAGAAPURAM R. MOHANRAJ,65,CHENNAI NORTH,TAMIL NADU,Desiya Murpokku Dravida Kazhagam,6,12th Pass,42910258,0.8033,0.072,2,1,2,-0.0173,1,0,M,0,129468,0.1355
8074,ALAGAR M,52,MADURAI,TAMIL NADU,Makkal Needhi Maiam,0,Graduate Professional,1620853,0.8033,0.072,1,2,3,-0.0173,1,0,M,0,85048,0.0837
8073,ALAGAR P,90,MADURAI,TAMIL NADU,Desiya Makkal Sakthi Katchi,0,5th Pass,26656,0.8033,0.072,1,1,0,-0.0173,1,0,M,0,2644,0.0026
8046,ALAGARSAMY R.,47,VIRUDHUNAGAR,TAMIL NADU,Desiya Murpokku Dravida Kazhagam,3,10th Pass,12332531.84,0.8033,0.072,2,3,1,-0.0173,1,0,M,0,316329,0.2943
7713,ALAGUDU LINGARAJU,30,MYSORE,KARNATAKA,Independent,0,Graduate Professional,1146000,0.756,0.051,1,4,3,0.0143,2,0,M,0,3506,0.0027
11510,ALAKESH DAS,55,BANGAON,WEST BENGAL,Communist Party of India  (Marxist),1,Graduate Professional,5032098,0.7708,0.077,3,2,3,-0.0155,7,0,M,0,90122,0.064
8229,ALAKESH ROY,39,DHUBRI,ASSAM,Hindusthan Nirman Dal,0,Graduate,2540000,0.7318,0.026,1,4,3,0.014,3,0,M,0,7780,0.0046
6314,ALAKUNTA RAJANNA,55,NIZAMABAD,TELANGANA,Independent,0,Illiterate,1000,0.665,0.031,1,2,0,-0.0814,1,0,M,0,409709,0.3855
